Date,Open,High,Low,Close,Adj Close,Volume
2021-11-09,1594.599976,1594.599976,1569.050049,1572.250000,1554.179565,6347738
2021-11-10,1568.000000,1569.000000,1550.000000,1555.250000,1537.374878,6857063
2021-11-11,1550.050049,1554.900024,1535.599976,1548.300049,1530.504883,3999702
2021-11-12,1550.000000,1559.050049,1545.050049,1553.000000,1535.150757,7457046
2021-11-15,1562.099976,1571.849976,1554.400024,1557.250000,1539.351929,4766797
2021-11-16,1555.000000,1557.199951,1541.599976,1548.000000,1530.208252,4122703
2021-11-17,1536.900024,1544.000000,1528.500000,1530.800049,1513.205933,3799439
2021-11-18,1526.050049,1543.500000,1525.250000,1539.400024,1521.707153,4576437
2021-11-22,1546.000000,1552.699951,1499.050049,1515.349976,1497.933472,7630636
2021-11-23,1502.000000,1527.800049,1496.349976,1515.550049,1498.131226,5617607
2021-11-24,1524.000000,1536.349976,1514.050049,1518.050049,1500.602539,15401143
2021-11-25,1514.800049,1533.300049,1507.000000,1525.949951,1508.411621,5125826
2021-11-26,1500.000000,1506.699951,1485.000000,1489.900024,1472.776001,9312468
2021-11-29,1494.800049,1507.650024,1462.000000,1501.250000,1483.995605,6495498
2021-11-30,1495.000000,1529.000000,1486.550049,1493.550049,1476.384155,12610771
2021-12-01,1495.000000,1507.050049,1489.099976,1504.650024,1487.356445,4338817
2021-12-02,1504.500000,1528.800049,1500.000000,1525.750000,1508.213989,5601555
2021-12-03,1525.800049,1535.949951,1507.050049,1513.550049,1496.154175,4062347
2021-12-06,1513.000000,1518.800049,1497.349976,1503.800049,1486.516235,3514766
2021-12-07,1513.949951,1532.000000,1509.900024,1525.699951,1508.164551,6213767
2021-12-08,1536.000000,1555.050049,1534.000000,1553.800049,1535.941650,7647767
2021-12-09,1545.199951,1554.699951,1522.000000,1526.849976,1509.301270,5873872
2021-12-10,1524.900024,1528.000000,1508.449951,1522.550049,1505.050781,3889692
2021-12-13,1526.000000,1537.650024,1507.199951,1511.150024,1493.781738,5161071
2021-12-14,1502.500000,1516.000000,1497.050049,1502.449951,1485.181763,4595550
2021-12-15,1503.000000,1523.349976,1495.650024,1500.000000,1482.759888,5057574
2021-12-16,1512.800049,1517.000000,1494.000000,1500.099976,1482.858765,6605216
2021-12-17,1497.000000,1506.000000,1467.699951,1473.050049,1456.119751,7497384
2021-12-20,1452.000000,1458.000000,1414.099976,1425.650024,1409.264526,10578334
2021-12-21,1439.500000,1450.750000,1430.000000,1441.800049,1425.228882,4559375
2021-12-22,1452.300049,1456.000000,1435.699951,1445.199951,1428.589722,4288742
2021-12-23,1453.250000,1457.800049,1436.849976,1444.099976,1427.502319,4889583
2021-12-24,1445.500000,1452.000000,1428.000000,1438.900024,1422.362183,2780512
2021-12-27,1428.900024,1454.000000,1422.150024,1450.800049,1434.125488,2352549
2021-12-28,1460.699951,1466.900024,1453.400024,1460.800049,1444.010498,2725339
2021-12-29,1456.050049,1461.000000,1447.400024,1453.849976,1437.140259,3834351
2021-12-30,1458.500000,1466.849976,1445.000000,1461.500000,1444.702393,3607959
2021-12-31,1461.500000,1484.800049,1461.500000,1479.400024,1462.396729,3162868
2022-01-03,1485.000000,1523.000000,1480.500000,1519.650024,1502.184082,4534592
2022-01-04,1520.000000,1532.900024,1507.800049,1528.550049,1510.981812,4428676
2022-01-05,1536.800049,1572.000000,1528.099976,1564.849976,1546.864502,7166319
2022-01-06,1543.000000,1554.750000,1530.050049,1539.750000,1522.053101,4814465
2022-01-07,1544.000000,1566.750000,1535.900024,1550.550049,1532.729004,5589692
2022-01-10,1558.000000,1572.000000,1545.500000,1559.150024,1541.230103,4428248
2022-01-11,1561.550049,1568.699951,1547.800049,1565.900024,1547.902588,4194599
2022-01-12,1568.000000,1576.650024,1552.000000,1556.650024,1538.758789,10542765
2022-01-13,1555.000000,1555.000000,1520.400024,1528.000000,1510.438110,20981948
2022-01-14,1530.000000,1548.699951,1519.000000,1545.150024,1527.390991,5604484
2022-01-17,1530.000000,1556.000000,1519.150024,1521.500000,1504.012817,11494686
2022-01-18,1533.000000,1550.900024,1523.000000,1529.250000,1511.673706,6170576
2022-01-19,1534.000000,1539.750000,1513.349976,1518.449951,1500.997803,7158813
2022-01-20,1528.449951,1528.500000,1500.099976,1509.000000,1491.656494,7598923
2022-01-21,1500.000000,1529.800049,1485.599976,1521.599976,1504.111694,5768847
2022-01-24,1509.949951,1521.250000,1467.550049,1486.650024,1469.563354,5934254
2022-01-25,1458.650024,1495.000000,1444.000000,1488.050049,1470.947266,6797124
2022-01-27,1450.000000,1485.000000,1435.000000,1474.949951,1457.997803,14308919
2022-01-28,1477.500000,1486.699951,1460.000000,1463.250000,1446.432251,12462604
2022-01-31,1472.750000,1491.550049,1466.800049,1485.699951,1468.624268,6421273
2022-02-01,1508.500000,1517.000000,1473.449951,1497.000000,1479.794434,7369742
2022-02-02,1511.949951,1535.000000,1505.599976,1531.199951,1513.601318,6984645
2022-02-03,1528.750000,1539.949951,1509.000000,1515.349976,1497.933472,5282381
2022-02-04,1528.400024,1532.849976,1514.099976,1524.000000,1506.484131,5789979
2022-02-07,1512.099976,1519.000000,1460.000000,1468.150024,1451.276001,6134021
2022-02-08,1476.400024,1478.449951,1444.550049,1461.849976,1445.048340,6990565
2022-02-09,1474.000000,1499.699951,1467.000000,1497.599976,1480.387451,5654171
2022-02-10,1514.000000,1535.500000,1501.650024,1525.099976,1507.571411,7157265
2022-02-11,1500.250000,1525.000000,1499.500000,1518.849976,1501.393188,5355552
2022-02-14,1490.000000,1499.449951,1469.300049,1473.699951,1456.762207,7328310
2022-02-15,1476.000000,1524.900024,1473.050049,1517.800049,1500.355347,6567533
2022-02-16,1534.349976,1534.750000,1507.000000,1515.750000,1498.328857,5016132
2022-02-17,1513.099976,1522.000000,1502.000000,1506.500000,1489.185181,3675604
2022-02-18,1498.300049,1517.000000,1490.449951,1512.349976,1494.967896,3898064
2022-02-21,1504.000000,1530.699951,1495.550049,1522.099976,1504.605835,3734033
2022-02-22,1489.800049,1522.099976,1487.949951,1510.699951,1493.336914,4768098
2022-02-23,1525.099976,1525.699951,1495.650024,1500.900024,1483.649658,4514781
2022-02-24,1449.900024,1474.949951,1407.150024,1419.400024,1403.086304,11815383
2022-02-25,1439.949951,1465.900024,1432.849976,1456.099976,1439.364502,9159327
2022-02-28,1426.000000,1438.550049,1414.050049,1426.250000,1409.857544,12440416
2022-03-02,1386.500000,1398.400024,1354.400024,1374.250000,1358.455200,19252780
2022-03-03,1381.000000,1392.000000,1362.900024,1371.000000,1355.242554,8763961
2022-03-04,1360.000000,1386.000000,1336.900024,1366.500000,1350.794312,10609682
2022-03-07,1318.500000,1332.349976,1297.050049,1324.800049,1309.573608,13527229
2022-03-08,1302.199951,1334.000000,1292.000000,1327.800049,1312.539185,19606246
2022-03-09,1330.000000,1374.699951,1318.849976,1371.150024,1355.390869,11567347
2022-03-10,1427.000000,1427.000000,1380.250000,1392.699951,1376.693115,11136603
2022-03-11,1388.000000,1408.949951,1372.699951,1396.800049,1380.746094,7575390
2022-03-14,1415.000000,1450.000000,1415.000000,1442.550049,1425.970215,12509063
2022-03-15,1443.500000,1449.500000,1411.750000,1424.000000,1407.633423,9433964
2022-03-16,1447.000000,1455.000000,1436.199951,1448.150024,1431.505859,6682054
2022-03-17,1472.000000,1489.800049,1470.550049,1480.050049,1463.039307,7411977
2022-03-21,1487.000000,1493.650024,1472.800049,1486.500000,1469.415039,6128938
2022-03-22,1481.300049,1498.000000,1457.199951,1494.150024,1476.977173,5230907
2022-03-23,1507.000000,1518.800049,1473.599976,1479.250000,1462.248413,15594128
2022-03-24,1466.000000,1469.650024,1434.550049,1442.650024,1426.069092,10080022
2022-03-25,1451.000000,1452.000000,1419.000000,1430.900024,1414.454102,8183231
2022-03-28,1430.900024,1438.000000,1401.599976,1432.800049,1416.332275,7877443
2022-03-29,1441.000000,1460.250000,1430.000000,1451.800049,1435.113892,6188724
2022-03-30,1472.000000,1482.750000,1454.050049,1476.949951,1459.974854,10054871
2022-03-31,1471.000000,1484.699951,1465.900024,1470.349976,1453.450684,7147857
2022-04-01,1476.400024,1510.000000,1470.300049,1506.000000,1488.690918,7284278
2022-04-04,1580.000000,1722.099976,1562.550049,1656.800049,1637.757813,48725485
2022-04-05,1666.699951,1666.699951,1602.000000,1608.250000,1589.765747,15461291
2022-04-06,1587.699951,1589.800049,1547.349976,1550.849976,1533.025513,13513930
2022-04-07,1541.300049,1541.349976,1513.699951,1516.750000,1499.317383,20390866
2022-04-08,1512.099976,1525.750000,1497.300049,1514.650024,1497.241577,20628161
2022-04-11,1506.000000,1510.000000,1493.250000,1496.150024,1478.954224,10399533
2022-04-12,1484.000000,1506.849976,1480.150024,1493.500000,1476.334595,13717701
2022-04-13,1490.000000,1502.300049,1462.650024,1464.949951,1448.112671,14446260
2022-04-18,1418.849976,1431.650024,1390.050049,1395.449951,1379.411499,22810188
2022-04-19,1380.900024,1389.550049,1327.000000,1342.199951,1326.773560,37048011
2022-04-20,1354.449951,1359.900024,1335.349976,1354.300049,1338.734497,24662868
2022-04-21,1365.000000,1379.800049,1353.300049,1374.349976,1358.554077,26223135
2022-04-22,1360.000000,1375.349976,1349.150024,1355.599976,1340.019531,10329574
2022-04-25,1350.000000,1370.650024,1322.250000,1365.750000,1350.052856,10467744
2022-04-26,1372.000000,1381.949951,1357.150024,1372.050049,1356.280518,8508421
2022-04-27,1360.000000,1379.000000,1356.099976,1372.550049,1356.774780,9027167
2022-04-28,1372.000000,1379.000000,1362.099976,1371.349976,1355.588501,10386861
2022-04-29,1380.349976,1404.750000,1371.550049,1384.599976,1368.686279,14200738
2022-05-02,1362.050049,1406.449951,1362.050049,1403.699951,1387.566650,9747158
2022-05-04,1400.000000,1403.599976,1350.000000,1356.000000,1340.414917,14527958
2022-05-05,1375.000000,1375.000000,1346.500000,1352.949951,1337.400024,8931456
2022-05-06,1330.000000,1335.000000,1313.000000,1317.599976,1302.456299,13365634
2022-05-09,1300.000000,1326.500000,1295.500000,1319.849976,1304.680420,16381217
2022-05-10,1315.050049,1353.000000,1315.050049,1341.050049,1325.636841,10056906
2022-05-11,1353.000000,1355.000000,1328.650024,1348.599976,1333.099976,8551462
2022-05-12,1321.099976,1326.800049,1293.000000,1303.050049,1303.050049,11191145
2022-05-13,1310.050049,1318.000000,1287.000000,1291.349976,1291.349976,8384119
2022-05-16,1299.000000,1312.000000,1285.300049,1305.099976,1305.099976,4902178
2022-05-17,1312.599976,1317.000000,1298.199951,1314.000000,1314.000000,8320722
2022-05-18,1324.050049,1333.300049,1310.000000,1313.900024,1313.900024,7866192
2022-05-19,1286.199951,1296.400024,1278.300049,1287.050049,1287.050049,10268753
2022-05-20,1303.000000,1324.199951,1292.349976,1320.949951,1320.949951,6959675
2022-05-23,1314.000000,1329.949951,1299.099976,1304.000000,1304.000000,9743160
2022-05-24,1300.000000,1325.000000,1296.900024,1318.949951,1318.949951,6435398
2022-05-25,1330.000000,1335.949951,1323.199951,1328.800049,1328.800049,6443556
2022-05-26,1342.150024,1371.000000,1340.000000,1366.699951,1366.699951,13496214
2022-05-27,1371.800049,1394.699951,1370.750000,1392.050049,1392.050049,12015859
2022-05-30,1410.250000,1420.500000,1398.449951,1401.550049,1401.550049,6312337
2022-05-31,1395.900024,1404.800049,1380.000000,1388.949951,1388.949951,6742694
2022-06-01,1380.000000,1400.449951,1379.150024,1394.849976,1394.849976,6045948
2022-06-02,1387.250000,1388.000000,1378.599976,1385.099976,1385.099976,5737510
2022-06-03,1398.300049,1400.750000,1376.300049,1380.300049,1380.300049,3478622
2022-06-06,1376.300049,1387.000000,1360.650024,1378.449951,1378.449951,3086633
2022-06-07,1362.000000,1374.300049,1354.099976,1362.599976,1362.599976,5126983
2022-06-08,1373.300049,1381.000000,1357.000000,1367.400024,1367.400024,2993294
2022-06-09,1362.250000,1382.050049,1357.150024,1377.699951,1377.699951,3655908
2022-06-10,1360.099976,1367.949951,1343.599976,1351.099976,1351.099976,4577715
2022-06-13,1323.599976,1330.000000,1308.300049,1326.599976,1326.599976,5446286
2022-06-14,1311.250000,1326.000000,1305.000000,1312.000000,1312.000000,5935178
2022-06-15,1301.650024,1315.800049,1298.400024,1307.449951,1307.449951,5905235
2022-06-16,1310.000000,1320.550049,1278.000000,1281.300049,1281.300049,6084596
2022-06-17,1275.000000,1299.000000,1271.599976,1289.750000,1289.750000,7361961
2022-06-20,1304.699951,1325.000000,1294.150024,1322.150024,1322.150024,7968420
2022-06-21,1336.900024,1354.000000,1324.050049,1336.550049,1336.550049,6610342
2022-06-22,1332.250000,1336.949951,1323.199951,1330.250000,1330.250000,4079849
2022-06-23,1330.500000,1348.000000,1318.500000,1335.150024,1335.150024,7686122
2022-06-24,1338.550049,1361.650024,1338.550049,1353.800049,1353.800049,4006716
2022-06-27,1370.000000,1376.000000,1352.000000,1356.250000,1356.250000,4902082
2022-06-28,1344.000000,1351.000000,1338.400024,1345.900024,1345.900024,4885287
2022-06-29,1331.250000,1350.750000,1331.250000,1343.949951,1343.949951,4997023
2022-06-30,1336.000000,1354.000000,1336.000000,1348.000000,1348.000000,6237911
2022-07-01,1343.949951,1360.000000,1330.050049,1353.750000,1353.750000,5736226
2022-07-04,1353.699951,1360.199951,1342.250000,1355.650024,1355.650024,4243740
2022-07-05,1364.000000,1379.349976,1348.300049,1352.599976,1352.599976,7162859
2022-07-06,1348.000000,1373.400024,1347.099976,1371.250000,1371.250000,7524539
2022-07-07,1380.000000,1398.000000,1374.449951,1395.800049,1395.800049,8871571
2022-07-08,1410.000000,1410.000000,1394.750000,1397.099976,1397.099976,6237015
2022-07-11,1394.000000,1409.900024,1393.250000,1406.150024,1406.150024,3731416
2022-07-12,1405.250000,1405.250000,1389.400024,1391.800049,1391.800049,4938487
2022-07-13,1390.000000,1394.199951,1354.250000,1357.849976,1357.849976,7972805
2022-07-14,1362.000000,1372.650024,1349.250000,1351.050049,1351.050049,5186205
2022-07-15,1353.000000,1364.900024,1346.800049,1362.050049,1362.050049,6797823
2022-07-18,1348.000000,1366.099976,1342.050049,1347.550049,1347.550049,10166110
2022-07-19,1337.000000,1358.550049,1337.000000,1348.050049,1348.050049,7896269
2022-07-20,1359.900024,1371.099976,1355.250000,1365.050049,1365.050049,10173931
2022-07-21,1360.550049,1369.500000,1358.099976,1360.750000,1360.750000,6320139
2022-07-22,1366.000000,1397.000000,1362.400024,1392.500000,1392.500000,6364796
2022-07-25,1395.000000,1404.599976,1383.300049,1396.599976,1396.599976,5071563
2022-07-26,1396.000000,1402.000000,1386.300049,1393.750000,1393.750000,4263982
2022-07-27,1388.900024,1406.000000,1384.250000,1404.400024,1404.400024,4606389
2022-07-28,1415.050049,1424.000000,1411.000000,1416.849976,1416.849976,8710203
2022-07-29,1438.000000,1438.599976,1415.300049,1434.199951,1434.199951,10009868
2022-08-01,1439.000000,1448.449951,1430.050049,1446.150024,1446.150024,6596518
2022-08-02,1442.000000,1444.599976,1423.050049,1430.250000,1430.250000,7518255
2022-08-03,1424.949951,1435.750000,1417.000000,1433.599976,1433.599976,5487749
2022-08-04,1440.000000,1446.699951,1412.949951,1431.900024,1431.900024,6006103
2022-08-05,1433.000000,1436.949951,1421.150024,1427.050049,1427.050049,4634491
2022-08-08,1428.000000,1464.500000,1427.099976,1462.050049,1462.050049,7678868
2022-08-10,1461.349976,1471.500000,1449.050049,1466.300049,1466.300049,8676551
2022-08-11,1486.500000,1491.000000,1474.550049,1485.699951,1485.699951,9150883
2022-08-12,1485.000000,1489.300049,1475.949951,1485.150024,1485.150024,4425185
2022-08-16,1494.800049,1508.500000,1488.050049,1502.150024,1502.150024,6281878
2022-08-17,1500.000000,1512.750000,1485.750000,1509.900024,1509.900024,6192175
2022-08-18,1500.000000,1513.900024,1499.650024,1511.699951,1511.699951,4171069
2022-08-19,1510.000000,1512.000000,1490.000000,1493.050049,1493.050049,4031851
2022-08-22,1484.800049,1488.349976,1467.699951,1470.349976,1470.349976,4117033
2022-08-23,1453.300049,1475.949951,1450.400024,1465.800049,1465.800049,7483442
2022-08-24,1461.900024,1475.500000,1459.199951,1472.849976,1472.849976,6727760
2022-08-25,1479.900024,1486.800049,1457.000000,1464.849976,1464.849976,5911520
2022-08-26,1472.050049,1481.800049,1461.199951,1465.099976,1465.099976,3853088
2022-08-29,1437.000000,1446.000000,1428.599976,1439.400024,1439.400024,4326589
2022-08-30,1446.449951,1489.949951,1443.099976,1486.099976,1486.099976,5067700
2022-09-01,1464.750000,1489.449951,1459.000000,1472.150024,1472.150024,11201568
2022-09-02,1472.150024,1490.500000,1465.199951,1485.500000,1485.500000,6019043
2022-09-05,1486.099976,1499.000000,1484.099976,1495.050049,1495.050049,6065966
2022-09-06,1498.900024,1506.650024,1486.449951,1489.349976,1489.349976,6119348
2022-09-07,1471.300049,1490.000000,1471.300049,1482.300049,1482.300049,4888103
2022-09-08,1490.099976,1500.000000,1482.150024,1497.599976,1497.599976,5582345
2022-09-09,1496.199951,1509.000000,1494.050049,1498.599976,1498.599976,7564444
2022-09-12,1500.000000,1504.000000,1490.000000,1493.550049,1493.550049,5540246
2022-09-13,1498.900024,1515.900024,1498.550049,1513.099976,1513.099976,6500983
2022-09-14,1494.050049,1538.900024,1492.349976,1528.650024,1528.650024,10109880
2022-09-15,1530.000000,1540.949951,1512.000000,1520.699951,1520.699951,6769686
2022-09-16,1503.099976,1514.699951,1483.000000,1492.750000,1492.750000,10280023
2022-09-19,1489.000000,1514.000000,1480.000000,1502.599976,1502.599976,6038019
2022-09-20,1514.000000,1524.000000,1509.900024,1520.699951,1520.699951,5390834
2022-09-21,1508.000000,1521.500000,1505.000000,1518.349976,1518.349976,4536152
2022-09-22,1502.000000,1510.150024,1482.750000,1486.000000,1486.000000,6024072
2022-09-23,1472.349976,1475.000000,1437.000000,1446.150024,1446.150024,7903126
2022-09-26,1425.349976,1436.449951,1418.000000,1426.650024,1426.650024,4461743
2022-09-27,1432.400024,1440.000000,1407.000000,1413.849976,1413.849976,6319850
2022-09-28,1406.000000,1410.599976,1385.900024,1389.550049,1389.550049,5908066
2022-09-29,1396.300049,1402.199951,1378.800049,1382.349976,1382.349976,7205194
2022-09-30,1378.800049,1431.449951,1365.000000,1421.349976,1421.349976,7890878
2022-10-03,1409.949951,1417.849976,1401.099976,1413.199951,1413.199951,5770556
2022-10-04,1429.500000,1458.000000,1426.150024,1453.000000,1453.000000,5769263
2022-10-06,1459.949951,1462.599976,1434.199951,1437.000000,1437.000000,6274599
2022-10-07,1430.250000,1434.949951,1420.349976,1430.800049,1430.800049,6648997
